username,password,role
2940200000000000000,cliente123,tendero
5329490000000000000,cliente123,tendero
4752260000000000000,cliente123,tendero
957277000000000000,cliente123,tendero
2131110000000000000,cliente123,tendero
3412100000000000000,cliente123,tendero
765854000000000000,cliente123,tendero
6367160000000000000,cliente123,tendero
8102540000000000000,cliente123,tendero
1459940000000000000,cliente123,tendero
2617380000000000000,cliente123,tendero
481253000000000000,cliente123,tendero
1824980000000000000,cliente123,tendero
1326400000000000000,cliente123,tendero
296723000000000000,cliente123,tendero
4772650000000000000,cliente123,tendero
1040380000000000000,cliente123,tendero
6427320000000000000,cliente123,tendero
4651550000000000000,cliente123,tendero
3844050000000000000,cliente123,tendero
8668960000000000000,cliente123,tendero
1011690000000000000,cliente123,tendero
2882350000000000000,cliente123,tendero
1196480000000000000,cliente123,tendero
96403000000000000,cliente123,tendero
232015000000000000,cliente123,tendero
3793870000000000000,cliente123,tendero
6190750000000000000,cliente123,tendero
5357950000000000000,cliente123,tendero
7475390000000000000,cliente123,tendero
449474000000000000,cliente123,tendero
2347320000000000000,cliente123,tendero
8562710000000000000,cliente123,tendero
5952740000000000000,cliente123,tendero
2302980000000000000,cliente123,tendero
7618290000000000000,cliente123,tendero
2800100000000000000,cliente123,tendero
6962940000000000000,cliente123,tendero
5419140000000000000,cliente123,tendero
3615080000000000000,cliente123,tendero
2599680000000000000,cliente123,tendero
344853000000000000,cliente123,tendero
6350830000000000000,cliente123,tendero
9037910000000000000,cliente123,tendero
8363420000000000000,cliente123,tendero
4582390000000000000,cliente123,tendero
2720080000000000000,cliente123,tendero
5279390000000000000,cliente123,tendero
6793970000000000000,cliente123,tendero
5851470000000000000,cliente123,tendero
5673590000000000000,cliente123,tendero
670700000000000000,cliente123,tendero
8406640000000000000,cliente123,tendero
8001370000000000000,cliente123,tendero
4391230000000000000,cliente123,tendero
1427520000000000000,cliente123,tendero
2498840000000000000,cliente123,tendero
6558350000000000000,cliente123,tendero
4641400000000000000,cliente123,tendero
3099280000000000000,cliente123,tendero
4665290000000000000,cliente123,tendero
7731370000000000000,cliente123,tendero
8324320000000000000,cliente123,tendero
8522430000000000000,cliente123,tendero
2185520000000000000,cliente123,tendero
6649720000000000000,cliente123,tendero
2071790000000000000,cliente123,tendero
1579210000000000000,cliente123,tendero
6840990000000000000,cliente123,tendero
3770230000000000000,cliente123,tendero
3551360000000000000,cliente123,tendero
2592050000000000000,cliente123,tendero
6740170000000000000,cliente123,tendero
6076460000000000000,cliente123,tendero
5448490000000000000,cliente123,tendero
8888880000000000000,cliente123,tendero
939850000000000000,cliente123,tendero
6810060000000000000,cliente123,tendero
7000310000000000000,cliente123,tendero
573391000000000000,cliente123,tendero
9154440000000000000,cliente123,tendero
3605290000000000000,cliente123,tendero
1442570000000000000,cliente123,tendero
4717270000000000000,cliente123,tendero
2813950000000000000,cliente123,tendero
8246290000000000000,cliente123,tendero
4310520000000000000,cliente123,tendero
3320890000000000000,cliente123,tendero
3298470000000000000,cliente123,tendero
2810360000000000000,cliente123,tendero
731908000000000000,cliente123,tendero
300880000000000000,cliente123,tendero
7913310000000000000,cliente123,tendero
6931200000000000000,cliente123,tendero
7787360000000000000,cliente123,tendero
4506910000000000000,cliente123,tendero
7395580000000000000,cliente123,tendero
6169550000000000000,cliente123,tendero
4560680000000000000,cliente123,tendero
1884410000000000000,cliente123,tendero
8934860000000000000,cliente123,tendero
3001180000000000000,cliente123,tendero
577568000000000000,cliente123,tendero
1032540000000000000,cliente123,tendero
895106000000000000,cliente123,tendero
974036000000000000,cliente123,tendero
7227900000000000000,cliente123,tendero
8866200000000000000,cliente123,tendero
525517000000000000,cliente123,tendero
5452740000000000000,cliente123,tendero
2963120000000000000,cliente123,tendero
4798080000000000000,cliente123,tendero
6994680000000000000,cliente123,tendero
5580700000000000000,cliente123,tendero
4392410000000000000,cliente123,tendero
1219280000000000000,cliente123,tendero
8743650000000000000,cliente123,tendero
5946710000000000000,cliente123,tendero
171994000000000000,cliente123,tendero
8536490000000000000,cliente123,tendero
2584470000000000000,cliente123,tendero
4665970000000000000,cliente123,tendero
4837510000000000000,cliente123,tendero
7306400000000000000,cliente123,tendero
2397990000000000000,cliente123,tendero
6163010000000000000,cliente123,tendero
3473640000000000000,cliente123,tendero
3628590000000000000,cliente123,tendero
8980450000000000000,cliente123,tendero
5376320000000000000,cliente123,tendero
3387020000000000000,cliente123,tendero
666609000000000000,cliente123,tendero
148268000000000000,cliente123,tendero
994096000000000000,cliente123,tendero
4565770000000000000,cliente123,tendero
5497710000000000000,cliente123,tendero
4962680000000000000,cliente123,tendero
8871000000000000000,cliente123,tendero
2406970000000000000,cliente123,tendero
240525000000000000,cliente123,tendero
3892760000000000000,cliente123,tendero
441150000000000000,cliente123,tendero
4233800000000000000,cliente123,tendero
361607000000000000,cliente123,tendero
8139120000000000000,cliente123,tendero
196194000000000000,cliente123,tendero
1133290000000000000,cliente123,tendero
5754550000000000000,cliente123,tendero
2016600000000000000,cliente123,tendero
8588400000000000000,cliente123,tendero
9034080000000000000,cliente123,tendero
6370380000000000000,cliente123,tendero
371392000000000000,cliente123,tendero
7503930000000000000,cliente123,tendero
7850360000000000000,cliente123,tendero
3715380000000000000,cliente123,tendero
5651730000000000000,cliente123,tendero
1010720000000000000,cliente123,tendero
8696580000000000000,cliente123,tendero
184815000000000000,cliente123,tendero
8045610000000000000,cliente123,tendero
6450710000000000000,cliente123,tendero
1732950000000000000,cliente123,tendero
3709920000000000000,cliente123,tendero
5378230000000000000,cliente123,tendero
8979440000000000000,cliente123,tendero
511803000000000000,cliente123,tendero
575151000000000000,cliente123,tendero
6403670000000000000,cliente123,tendero
949358000000000000,cliente123,tendero
5079050000000000000,cliente123,tendero
7484350000000000000,cliente123,tendero
1237010000000000000,cliente123,tendero
776994000000000000,cliente123,tendero
2021880000000000000,cliente123,tendero
2200390000000000000,cliente123,tendero
1432230000000000000,cliente123,tendero
3401540000000000000,cliente123,tendero
8594340000000000000,cliente123,tendero
4079430000000000000,cliente123,tendero
8968950000000000000,cliente123,tendero
4078380000000000000,cliente123,tendero
8866560000000000000,cliente123,tendero
3914200000000000000,cliente123,tendero
7588920000000000000,cliente123,tendero
2012730000000000000,cliente123,tendero
3050560000000000000,cliente123,tendero
327235000000000000,cliente123,tendero
3341270000000000000,cliente123,tendero
7005790000000000000,cliente123,tendero
3531420000000000000,cliente123,tendero
2472120000000000000,cliente123,tendero
7312810000000000000,cliente123,tendero
6191310000000000000,cliente123,tendero
8988710000000000000,cliente123,tendero
2271710000000000000,cliente123,tendero
1031740000000000000,cliente123,tendero
9032760000000000000,cliente123,tendero
1111430000000000000,cliente123,tendero
997401000000000000,cliente123,tendero
771494000000000000,cliente123,tendero
2947940000000000000,cliente123,tendero
1357570000000000000,cliente123,tendero
5628900000000000000,cliente123,tendero
7119000000000000000,cliente123,tendero
199140000000000000,cliente123,tendero
1687820000000000000,cliente123,tendero
5039690000000000000,cliente123,tendero
5135300000000000000,cliente123,tendero
1455860000000000000,cliente123,tendero
180091000000000000,cliente123,tendero
505363000000000000,cliente123,tendero
5345230000000000000,cliente123,tendero
3465920000000000000,cliente123,tendero
5349350000000000000,cliente123,tendero
8174800000000000000,cliente123,tendero
3833360000000000000,cliente123,tendero
5156110000000000000,cliente123,tendero
6507220000000000000,cliente123,tendero
1863230000000000000,cliente123,tendero
93687000000000000,cliente123,tendero
751752000000000000,cliente123,tendero
1667030000000000000,cliente123,tendero
4887880000000000000,cliente123,tendero
1339110000000000000,cliente123,tendero
8360260000000000000,cliente123,tendero
2828110000000000000,cliente123,tendero
6898180000000000000,cliente123,tendero
3346160000000000000,cliente123,tendero
8083740000000000000,cliente123,tendero
2437510000000000000,cliente123,tendero
6770460000000000000,cliente123,tendero
5393470000000000000,cliente123,tendero
4177020000000000000,cliente123,tendero
3393710000000000000,cliente123,tendero
677398000000000000,cliente123,tendero
1777290000000000000,cliente123,tendero
3350440000000000000,cliente123,tendero
2127360000000000000,cliente123,tendero
529243000000000000,cliente123,tendero
1035730000000000000,cliente123,tendero
4546760000000000000,cliente123,tendero
8192980000000000000,cliente123,tendero
9000410000000000000,cliente123,tendero
7576350000000000000,cliente123,tendero
4468250000000000000,cliente123,tendero
1267960000000000000,cliente123,tendero
4514430000000000000,cliente123,tendero
5639430000000000000,cliente123,tendero
147872000000000000,cliente123,tendero
2387280000000000000,cliente123,tendero
6778210000000000000,cliente123,tendero
6875320000000000000,cliente123,tendero
5276680000000000000,cliente123,tendero
1717010000000000000,cliente123,tendero
2654790000000000000,cliente123,tendero
6285030000000000000,cliente123,tendero
4944050000000000000,cliente123,tendero
2489170000000000000,cliente123,tendero
6959390000000000000,cliente123,tendero
306861000000000000,cliente123,tendero
2159540000000000000,cliente123,tendero
908070000000000000,cliente123,tendero
117007000000000000,cliente123,tendero
6720980000000000000,cliente123,tendero
1472510000000000000,cliente123,tendero
1828140000000000000,cliente123,tendero
4943020000000000000,cliente123,tendero
4856800000000000000,cliente123,tendero
5391060000000000000,cliente123,tendero
8757250000000000000,cliente123,tendero
7384690000000000000,cliente123,tendero
9114140000000000000,cliente123,tendero
2611740000000000000,cliente123,tendero
30263200000000000,cliente123,tendero
8252840000000000000,cliente123,tendero
1238590000000000000,cliente123,tendero
7403920000000000000,cliente123,tendero
4640120000000000000,cliente123,tendero
4847810000000000000,cliente123,tendero
2989760000000000000,cliente123,tendero
8435180000000000000,cliente123,tendero
5040460000000000000,cliente123,tendero
4150110000000000000,cliente123,tendero
2413130000000000000,cliente123,tendero
8754970000000000000,cliente123,tendero
4156220000000000000,cliente123,tendero
4604800000000000000,cliente123,tendero
1751460000000000000,cliente123,tendero
8804630000000000000,cliente123,tendero
5960070000000000000,cliente123,tendero
8820450000000000000,cliente123,tendero
6396460000000000000,cliente123,tendero
3261700000000000000,cliente123,tendero
3772950000000000000,cliente123,tendero
8064700000000000000,cliente123,tendero
4183000000000000000,cliente123,tendero
551922000000000000,cliente123,tendero
8613100000000000000,cliente123,tendero
6547820000000000000,cliente123,tendero
3538770000000000000,cliente123,tendero
9069100000000000000,cliente123,tendero
176998000000000000,cliente123,tendero
6609860000000000000,cliente123,tendero
5336240000000000000,cliente123,tendero
6289850000000000000,cliente123,tendero
6000610000000000000,cliente123,tendero
8634480000000000000,cliente123,tendero
2947140000000000000,cliente123,tendero
3316480000000000000,cliente123,tendero
3157840000000000000,cliente123,tendero
7812120000000000000,cliente123,tendero
6326580000000000000,cliente123,tendero
1670680000000000000,cliente123,tendero
434865000000000000,cliente123,tendero
6659930000000000000,cliente123,tendero
8127820000000000000,cliente123,tendero
1841830000000000000,cliente123,tendero
555684000000000000,cliente123,tendero
5052250000000000000,cliente123,tendero
6630760000000000000,cliente123,tendero
3310970000000000000,cliente123,tendero
8240840000000000000,cliente123,tendero
8902280000000000000,cliente123,tendero
1046760000000000000,cliente123,tendero
311907000000000000,cliente123,tendero
397591000000000000,cliente123,tendero
8300340000000000000,cliente123,tendero
2281530000000000000,cliente123,tendero
2230800000000000000,cliente123,tendero
5901630000000000000,cliente123,tendero
9000140000000000000,cliente123,tendero
4048390000000000000,cliente123,tendero
9193310000000000000,cliente123,tendero
1802390000000000000,cliente123,tendero
8818570000000000000,cliente123,tendero
77319400000000000,cliente123,tendero
8075180000000000000,cliente123,tendero
8864080000000000000,cliente123,tendero
4275060000000000000,cliente123,tendero
7283470000000000000,cliente123,tendero
3517670000000000000,cliente123,tendero
791201000000000000,cliente123,tendero
7733530000000000000,cliente123,tendero
4826330000000000000,cliente123,tendero
5033750000000000000,cliente123,tendero
5176760000000000000,cliente123,tendero
2607510000000000000,cliente123,tendero
7940360000000000000,cliente123,tendero
6987260000000000000,cliente123,tendero
3046700000000000000,cliente123,tendero
84288300000000000,cliente123,tendero
2820570000000000000,cliente123,tendero
4314460000000000000,cliente123,tendero
5573520000000000000,cliente123,tendero
995257000000000000,cliente123,tendero
3846720000000000000,cliente123,tendero
1662230000000000000,cliente123,tendero
8590310000000000000,cliente123,tendero
2627390000000000000,cliente123,tendero
3324860000000000000,cliente123,tendero
1112540000000000000,cliente123,tendero
2049470000000000000,cliente123,tendero
7972850000000000000,cliente123,tendero
8477510000000000000,cliente123,tendero
7392410000000000000,cliente123,tendero
1891000000000000000,cliente123,tendero
7498990000000000000,cliente123,tendero
4065490000000000000,cliente123,tendero
8691740000000000000,cliente123,tendero
328383000000000000,cliente123,tendero
7602660000000000000,cliente123,tendero
5534200000000000000,cliente123,tendero
1476380000000000000,cliente123,tendero
7597590000000000000,cliente123,tendero
6489650000000000000,cliente123,tendero
7021770000000000000,cliente123,tendero
6293620000000000000,cliente123,tendero
4832060000000000000,cliente123,tendero
6647150000000000000,cliente123,tendero
4531030000000000000,cliente123,tendero
8571530000000000000,cliente123,tendero
793723000000000000,cliente123,tendero
1745930000000000000,cliente123,tendero
700056000000000000,cliente123,tendero
1117110000000000000,cliente123,tendero
3983140000000000000,cliente123,tendero
6037690000000000000,cliente123,tendero
5480890000000000000,cliente123,tendero
1484680000000000000,cliente123,tendero
5327410000000000000,cliente123,tendero
1005680000000000000,cliente123,tendero
185219000000000000,cliente123,tendero
6453640000000000000,cliente123,tendero
1794830000000000000,cliente123,tendero
826895000000000000,cliente123,tendero
8691980000000000000,cliente123,tendero
8019400000000000000,cliente123,tendero
6196550000000000000,cliente123,tendero
1373490000000000000,cliente123,tendero
3632260000000000000,cliente123,tendero
8626610000000000000,cliente123,tendero
8770060000000000000,cliente123,tendero
8257900000000000000,cliente123,tendero
2962570000000000000,cliente123,tendero
920138000000000000,cliente123,tendero
3687760000000000000,cliente123,tendero
2644640000000000000,cliente123,tendero
1281450000000000000,cliente123,tendero
6589480000000000000,cliente123,tendero
4779540000000000000,cliente123,tendero
4455470000000000000,cliente123,tendero
4935100000000000000,cliente123,tendero
2201260000000000000,cliente123,tendero
4283490000000000000,cliente123,tendero
7330500000000000000,cliente123,tendero
7078430000000000000,cliente123,tendero
3832610000000000000,cliente123,tendero
1084580000000000000,cliente123,tendero
4013060000000000000,cliente123,tendero
8709650000000000000,cliente123,tendero
8257520000000000000,cliente123,tendero
6089180000000000000,cliente123,tendero
6418640000000000000,cliente123,tendero
7650560000000000000,cliente123,tendero
1245850000000000000,cliente123,tendero
6406280000000000000,cliente123,tendero
9069880000000000000,cliente123,tendero
5352230000000000000,cliente123,tendero
1619260000000000000,cliente123,tendero
6149260000000000000,cliente123,tendero
1529280000000000000,cliente123,tendero
7538040000000000000,cliente123,tendero
6195710000000000000,cliente123,tendero
5002080000000000000,cliente123,tendero
3076920000000000000,cliente123,tendero
7483560000000000000,cliente123,tendero
8223520000000000000,cliente123,tendero
987865000000000000,cliente123,tendero
6497220000000000000,cliente123,tendero
5266850000000000000,cliente123,tendero
2357440000000000000,cliente123,tendero
2106990000000000000,cliente123,tendero
4225570000000000000,cliente123,tendero
7693820000000000000,cliente123,tendero
868839000000000000,cliente123,tendero
1899090000000000000,cliente123,tendero
1528360000000000000,cliente123,tendero
5515940000000000000,cliente123,tendero
4884890000000000000,cliente123,tendero
4304420000000000000,cliente123,tendero
5652170000000000000,cliente123,tendero
3465020000000000000,cliente123,tendero
1899150000000000000,cliente123,tendero
7066640000000000000,cliente123,tendero
972098000000000000,cliente123,tendero
5875160000000000000,cliente123,tendero
2529210000000000000,cliente123,tendero
3418320000000000000,cliente123,tendero
912763000000000000,cliente123,tendero
2614540000000000000,cliente123,tendero
1539300000000000000,cliente123,tendero
6757210000000000000,cliente123,tendero
6073050000000000000,cliente123,tendero
1671120000000000000,cliente123,tendero
7463080000000000000,cliente123,tendero
1646300000000000000,cliente123,tendero
3946400000000000000,cliente123,tendero
8460640000000000000,cliente123,tendero
8095090000000000000,cliente123,tendero
4463210000000000000,cliente123,tendero
6354850000000000000,cliente123,tendero
302455000000000000,cliente123,tendero
7963670000000000000,cliente123,tendero
577678000000000000,cliente123,tendero
1805530000000000000,cliente123,tendero
7714860000000000000,cliente123,tendero
5973670000000000000,cliente123,tendero
4993410000000000000,cliente123,tendero
7313190000000000000,cliente123,tendero
6892960000000000000,cliente123,tendero
1251140000000000000,cliente123,tendero
251231000000000000,cliente123,tendero
887849000000000000,cliente123,tendero
3230470000000000000,cliente123,tendero
1369260000000000000,cliente123,tendero
8800480000000000000,cliente123,tendero
7131370000000000000,cliente123,tendero
8795150000000000000,cliente123,tendero
7318440000000000000,cliente123,tendero
3228300000000000000,cliente123,tendero
7472740000000000000,cliente123,tendero
7676330000000000000,cliente123,tendero
6130650000000000000,cliente123,tendero
7443820000000000000,cliente123,tendero
3100390000000000000,cliente123,tendero
6840690000000000000,cliente123,tendero
4878210000000000000,cliente123,tendero
5800930000000000000,cliente123,tendero
1018720000000000000,cliente123,tendero
2682430000000000000,cliente123,tendero
3603210000000000000,cliente123,tendero
5027090000000000000,cliente123,tendero
6478530000000000000,cliente123,tendero
7202260000000000000,cliente123,tendero
1816510000000000000,cliente123,tendero
1969830000000000000,cliente123,tendero
3712230000000000000,cliente123,tendero
6017110000000000000,cliente123,tendero
3093710000000000000,cliente123,tendero
5612220000000000000,cliente123,tendero
360200000000000000,cliente123,tendero
3314230000000000000,cliente123,tendero
2813800000000000000,cliente123,tendero
6826580000000000000,cliente123,tendero
5699770000000000000,cliente123,tendero
8052130000000000000,cliente123,tendero
2376730000000000000,cliente123,tendero
5105500000000000000,cliente123,tendero
191604000000000000,cliente123,tendero
5620890000000000000,cliente123,tendero
3455830000000000000,cliente123,tendero
8090610000000000000,cliente123,tendero
4638100000000000000,cliente123,tendero
7777530000000000000,cliente123,tendero
7333030000000000000,cliente123,tendero
6778840000000000000,cliente123,tendero
7577840000000000000,cliente123,tendero
8668300000000000000,cliente123,tendero
6513540000000000000,cliente123,tendero
5144030000000000000,cliente123,tendero
8536580000000000000,cliente123,tendero
4586550000000000000,cliente123,tendero
7892620000000000000,cliente123,tendero
3634970000000000000,cliente123,tendero
2709670000000000000,cliente123,tendero
6288930000000000000,cliente123,tendero
5221640000000000000,cliente123,tendero
3974920000000000000,cliente123,tendero
3430980000000000000,cliente123,tendero
4771430000000000000,cliente123,tendero
2896330000000000000,cliente123,tendero
3969940000000000000,cliente123,tendero
4167040000000000000,cliente123,tendero
3622750000000000000,cliente123,tendero
6683540000000000000,cliente123,tendero
6370950000000000000,cliente123,tendero
8439840000000000000,cliente123,tendero
5000130000000000000,cliente123,tendero
2461450000000000000,cliente123,tendero
3563380000000000000,cliente123,tendero
1843870000000000000,cliente123,tendero
1725940000000000000,cliente123,tendero
2519650000000000000,cliente123,tendero
4371100000000000000,cliente123,tendero
1167400000000000000,cliente123,tendero
2697460000000000000,cliente123,tendero
3509930000000000000,cliente123,tendero
6412190000000000000,cliente123,tendero
1675860000000000000,cliente123,tendero
461564000000000000,cliente123,tendero
5319600000000000000,cliente123,tendero
8659360000000000000,cliente123,tendero
12367500000000000,cliente123,tendero
3861720000000000000,cliente123,tendero
1110130000000000000,cliente123,tendero
5039560000000000000,cliente123,tendero
8654510000000000000,cliente123,tendero
6905010000000000000,cliente123,tendero
7517010000000000000,cliente123,tendero
2487060000000000000,cliente123,tendero
8109020000000000000,cliente123,tendero
5006850000000000000,cliente123,tendero
4388550000000000000,cliente123,tendero
7723790000000000000,cliente123,tendero
6068270000000000000,cliente123,tendero
8383400000000000000,cliente123,tendero
4703960000000000000,cliente123,tendero
5280410000000000000,cliente123,tendero
2519890000000000000,cliente123,tendero
7637060000000000000,cliente123,tendero
2878580000000000000,cliente123,tendero
5545600000000000000,cliente123,tendero
5424550000000000000,cliente123,tendero
5611240000000000000,cliente123,tendero
4530400000000000000,cliente123,tendero
8912400000000000000,cliente123,tendero
5237940000000000000,cliente123,tendero
7907030000000000000,cliente123,tendero
5736850000000000000,cliente123,tendero
8201510000000000000,cliente123,tendero
924423000000000000,cliente123,tendero
1238010000000000000,cliente123,tendero
686638000000000000,cliente123,tendero
406425000000000000,cliente123,tendero
1523550000000000000,cliente123,tendero
6560650000000000000,cliente123,tendero
3079330000000000000,cliente123,tendero
5356970000000000000,cliente123,tendero
1018500000000000000,cliente123,tendero
8676780000000000000,cliente123,tendero
708164000000000000,cliente123,tendero
4116110000000000000,cliente123,tendero
7662680000000000000,cliente123,tendero
2226650000000000000,cliente123,tendero
7877250000000000000,cliente123,tendero
467578000000000000,cliente123,tendero
8631410000000000000,cliente123,tendero
6374190000000000000,cliente123,tendero
5358630000000000000,cliente123,tendero
7908270000000000000,cliente123,tendero
3881130000000000000,cliente123,tendero
8290910000000000000,cliente123,tendero
3291440000000000000,cliente123,tendero
163628000000000000,cliente123,tendero
2860120000000000000,cliente123,tendero
4436940000000000000,cliente123,tendero
7623480000000000000,cliente123,tendero
7200060000000000000,cliente123,tendero
4918750000000000000,cliente123,tendero
817911000000000000,cliente123,tendero
4403860000000000000,cliente123,tendero
3374450000000000000,cliente123,tendero
55734500000000000,cliente123,tendero
3844690000000000000,cliente123,tendero
7335450000000000000,cliente123,tendero
6348940000000000000,cliente123,tendero
939022000000000000,cliente123,tendero
5099950000000000000,cliente123,tendero
4594690000000000000,cliente123,tendero
2767010000000000000,cliente123,tendero
573111000000000000,cliente123,tendero
8048040000000000000,cliente123,tendero
2938380000000000000,cliente123,tendero
2980630000000000000,cliente123,tendero
4667060000000000000,cliente123,tendero
964630000000000000,cliente123,tendero
2920630000000000000,cliente123,tendero
4423990000000000000,cliente123,tendero
7639110000000000000,cliente123,tendero
2103190000000000000,cliente123,tendero
5567890000000000000,cliente123,tendero
1987190000000000000,cliente123,tendero
1270970000000000000,cliente123,tendero
2687930000000000000,cliente123,tendero
6395420000000000000,cliente123,tendero
7859710000000000000,cliente123,tendero
4061950000000000000,cliente123,tendero
9031310000000000000,cliente123,tendero
8065440000000000000,cliente123,tendero
789318000000000000,cliente123,tendero
7682130000000000000,cliente123,tendero
5186880000000000000,cliente123,tendero
557961000000000000,cliente123,tendero
15531200000000000,cliente123,tendero
255512000000000000,cliente123,tendero
2592970000000000000,cliente123,tendero
8364690000000000000,cliente123,tendero
1005630000000000000,cliente123,tendero
5243270000000000000,cliente123,tendero
89217300000000000,cliente123,tendero
9123760000000000000,cliente123,tendero
2966450000000000000,cliente123,tendero
7190790000000000000,cliente123,tendero
965703000000000000,cliente123,tendero
4024060000000000000,cliente123,tendero
2306720000000000000,cliente123,tendero
3820030000000000000,cliente123,tendero
507941000000000000,cliente123,tendero
8672360000000000000,cliente123,tendero
1120930000000000000,cliente123,tendero
922405000000000000,cliente123,tendero
270094000000000000,cliente123,tendero
4222950000000000000,cliente123,tendero
5465440000000000000,cliente123,tendero
7068530000000000000,cliente123,tendero
2631230000000000000,cliente123,tendero
4224470000000000000,cliente123,tendero
4773850000000000000,cliente123,tendero
1565470000000000000,cliente123,tendero
703104000000000000,cliente123,tendero
3031280000000000000,cliente123,tendero
6004980000000000000,cliente123,tendero
2498400000000000000,cliente123,tendero
2373900000000000000,cliente123,tendero
6061210000000000000,cliente123,tendero
368837000000000000,cliente123,tendero
302277000000000000,cliente123,tendero
331575000000000000,cliente123,tendero
7308910000000000000,cliente123,tendero
4262800000000000000,cliente123,tendero
6721120000000000000,cliente123,tendero
307849000000000,cliente123,tendero
6762580000000000000,cliente123,tendero
341266000000000000,cliente123,tendero
8898490000000000000,cliente123,tendero
6076580000000000000,cliente123,tendero
602674000000000000,cliente123,tendero
2816660000000000000,cliente123,tendero
761398000000000000,cliente123,tendero
8738990000000000000,cliente123,tendero
5700280000000000000,cliente123,tendero
6357640000000000000,cliente123,tendero
4170860000000000000,cliente123,tendero
3474310000000000000,cliente123,tendero
6795610000000000000,cliente123,tendero
753563000000000000,cliente123,tendero
4830300000000000000,cliente123,tendero
7431760000000000000,cliente123,tendero
5990150000000000000,cliente123,tendero
7275480000000000000,cliente123,tendero
4923960000000000000,cliente123,tendero
1155430000000000000,cliente123,tendero
6506340000000000000,cliente123,tendero
550946000000000000,cliente123,tendero
518486000000000000,cliente123,tendero
74966700000000000,cliente123,tendero
9201630000000000000,cliente123,tendero
3793100000000000000,cliente123,tendero
1122250000000000000,cliente123,tendero
1548490000000000000,cliente123,tendero
9195660000000000000,cliente123,tendero
3319340000000000000,cliente123,tendero
1655520000000000000,cliente123,tendero
1668250000000000000,cliente123,tendero
1804170000000000000,cliente123,tendero
3389120000000000000,cliente123,tendero
3951350000000000000,cliente123,tendero
3267120000000000000,cliente123,tendero
4944300000000000000,cliente123,tendero
390422000000000000,cliente123,tendero
5659930000000000000,cliente123,tendero
5236120000000000000,cliente123,tendero
1430830000000000000,cliente123,tendero
449834000000000000,cliente123,tendero
6136480000000000000,cliente123,tendero
3450350000000000000,cliente123,tendero
4283690000000000000,cliente123,tendero
5993940000000000000,cliente123,tendero
1208250000000000000,cliente123,tendero
7304890000000000000,cliente123,tendero
5868410000000000000,cliente123,tendero
6859620000000000000,cliente123,tendero
5104510000000000000,cliente123,tendero
3776060000000000000,cliente123,tendero
7931270000000000000,cliente123,tendero
3722910000000000000,cliente123,tendero
6971850000000000000,cliente123,tendero
2750740000000000000,cliente123,tendero
706998000000000000,cliente123,tendero
1564980000000000000,cliente123,tendero
8769870000000000000,cliente123,tendero
6872680000000000000,cliente123,tendero
5478360000000000000,cliente123,tendero
5913480000000000000,cliente123,tendero
5106520000000000000,cliente123,tendero
8221890000000000000,cliente123,tendero
6749690000000000000,cliente123,tendero
4312280000000000000,cliente123,tendero
2435680000000000000,cliente123,tendero
7446080000000000000,cliente123,tendero
7992630000000000000,cliente123,tendero
2917130000000000000,cliente123,tendero
6849540000000000000,cliente123,tendero
2558640000000000000,cliente123,tendero
4244890000000000000,cliente123,tendero
8534260000000000000,cliente123,tendero
5372680000000000000,cliente123,tendero
870797000000000000,cliente123,tendero
8224860000000000000,cliente123,tendero
5448410000000000000,cliente123,tendero
8548630000000000000,cliente123,tendero
9216540000000000000,cliente123,tendero
2080980000000000000,cliente123,tendero
7004790000000000000,cliente123,tendero
2606570000000000000,cliente123,tendero
8097230000000000000,cliente123,tendero
5761820000000000000,cliente123,tendero
4694940000000000000,cliente123,tendero
2916020000000000000,cliente123,tendero
6140510000000000000,cliente123,tendero
670053000000000000,cliente123,tendero
3631060000000000000,cliente123,tendero
16949700000000000,cliente123,tendero
8121290000000000000,cliente123,tendero
5892240000000000000,cliente123,tendero
72640200000000000,cliente123,tendero
7025610000000000000,cliente123,tendero
4195870000000000000,cliente123,tendero
8674930000000000000,cliente123,tendero
913542000000000000,cliente123,tendero
5667770000000000000,cliente123,tendero
4855990000000000000,cliente123,tendero
7653580000000000000,cliente123,tendero
2260110000000000000,cliente123,tendero
7841560000000000000,cliente123,tendero
2054100000000000000,cliente123,tendero
844558000000000000,cliente123,tendero
4295310000000000000,cliente123,tendero
6379340000000000000,cliente123,tendero
617092000000000000,cliente123,tendero
3777820000000000000,cliente123,tendero
5642750000000000000,cliente123,tendero
910575000000000000,cliente123,tendero
3052670000000000000,cliente123,tendero
1564630000000000000,cliente123,tendero
3847660000000000000,cliente123,tendero
3084010000000000000,cliente123,tendero
6908720000000000000,cliente123,tendero
3583320000000000000,cliente123,tendero
5703200000000000000,cliente123,tendero
7810980000000000000,cliente123,tendero
1880170000000000000,cliente123,tendero
3918000000000000000,cliente123,tendero
4110610000000000000,cliente123,tendero
1406360000000000000,cliente123,tendero
6939320000000000000,cliente123,tendero
1697740000000000000,cliente123,tendero
5160270000000000000,cliente123,tendero
9007260000000000000,cliente123,tendero
3256620000000000000,cliente123,tendero
3106950000000000000,cliente123,tendero
9089110000000000000,cliente123,tendero
3402960000000000000,cliente123,tendero
5865650000000000000,cliente123,tendero
3781680000000000000,cliente123,tendero
3056830000000000000,cliente123,tendero
539613000000000000,cliente123,tendero
8355650000000000000,cliente123,tendero
4253830000000000000,cliente123,tendero
